h_id,hotel_name,dateAdded,dateUpdated,Price per night($),no.of.reserved rooms,totalAmount
8700,Sheraton Kansas City Hotel at Crown Center,2016-01-21T22:15:51Z,2018-01-25T05:26:57Z,15.51,5,77.55
8701,Fairfield Inn & Suites Spokane Downtown,2016-04-21T09:21:05Z,2018-01-25T05:07:18Z,16.13,3,48.39
8702,Fairfield Inn & Suites Spokane Downtown,2016-04-21T09:21:05Z,2018-01-25T05:07:18Z,14.5,2,29
8703,Fairfield Inn & Suites Spokane Downtown,2016-04-21T09:21:05Z,2018-01-25T05:07:18Z,15,2,30
8704,Fairfield Inn & Suites Spokane Downtown,2016-04-21T09:21:05Z,2018-01-25T05:07:18Z,14.4333,3,43.2999
8705,Fairfield Inn & Suites Spokane Downtown,2016-04-21T09:21:05Z,2018-01-25T05:07:18Z,15.1,3,45.3
8706,Fairfield Inn & Suites Spokane Downtown,2016-04-21T09:21:05Z,2018-01-25T05:07:18Z,16.25,3,48.75
8707,Fairfield Inn & Suites Spokane Downtown,2016-04-21T09:21:05Z,2018-01-25T05:07:18Z,18.4,3,55.2
8708,Fairfield Inn & Suites Spokane Downtown,2016-04-21T09:21:05Z,2018-01-25T05:07:18Z,24.2533,4,97.0132
8709,Fairfield Inn & Suites Spokane Downtown,2016-04-21T09:21:05Z,2018-01-25T05:07:18Z,32.3625,3,97.0875
8710,Fairfield Inn & Suites Spokane Downtown,2016-04-21T09:21:05Z,2018-01-25T05:07:18Z,36.885,3,110.655
8711,Fairfield Inn & Suites Spokane Downtown,2016-04-21T09:21:05Z,2018-01-25T05:07:18Z,40.255,2,80.51
8712,Wyndham Houston - Medical Center Hotel and Suites,2015-11-02T16:39:33Z,2018-01-24T05:39:17Z,37.734,2,75.468
8713,Wyndham Houston - Medical Center Hotel and Suites,2015-11-02T16:39:33Z,2018-01-24T05:39:17Z,33.9975,3,101.9925
8714,Wyndham Houston - Medical Center Hotel and Suites,2015-11-02T16:39:33Z,2018-01-24T05:39:17Z,34.6,2,69.2
8715,Wyndham Houston - Medical Center Hotel and Suites,2015-11-02T16:39:33Z,2018-01-24T05:39:17Z,44.2675,4,177.07
8716,Red Lion Inn & Suites McMinnville,2016-11-05T19:13:16Z,2018-01-24T05:39:17Z,60.02,2,120.04
8717,Red Lion Inn & Suites McMinnville,2016-11-05T19:13:16Z,2018-01-24T05:39:17Z,67.57,3,202.71
8718,Red Lion Inn & Suites McMinnville,2016-11-05T19:13:16Z,2018-01-24T05:39:17Z,53.9333,2,107.8666
8719,Red Lion Inn & Suites McMinnville,2016-11-05T19:13:16Z,2018-01-24T05:39:17Z,52.96,2,105.92
8720,Red Lion Inn & Suites McMinnville,2016-11-05T19:13:16Z,2018-01-24T05:39:17Z,74.57,2,149.14
8721,Red Lion Inn & Suites McMinnville,2016-11-05T19:13:16Z,2018-01-24T05:39:17Z,74.57,2,149.14
8722,Red Lion Inn & Suites McMinnville,2016-11-05T19:13:16Z,2018-01-24T05:39:17Z,76.55,2,153.1
8723,Comfort Inn,2016-05-16T23:06:53Z,2018-01-24T05:38:58Z,54.11,3,162.33
8724,Courtyard Las Vegas Convention Center,2016-06-23T16:52:07Z,2018-01-24T05:37:37Z,31.4,2,62.8
8725,Courtyard Las Vegas Convention Center,2016-06-23T16:52:07Z,2018-01-24T05:37:37Z,29.78,1,29.78
8726,Courtyard Las Vegas Convention Center,2016-06-23T16:52:07Z,2018-01-24T05:37:37Z,34.72,2,69.44
8727,Courtyard Las Vegas Convention Center,2016-06-23T16:52:07Z,2018-01-24T05:37:37Z,23,2,46
8728,Best Western Cooper's Mill Hotel,2016-10-19T05:14:26Z,2018-01-24T05:30:43Z,22.675,2,45.35
8729,Best Western Cooper's Mill Hotel,2016-10-19T05:14:26Z,2018-01-24T05:30:43Z,23.06,4,92.24
8730,Best Western Cooper's Mill Hotel,2016-10-19T05:14:26Z,2018-01-24T05:30:43Z,25.1825,3,75.5475
8731,Best Western Cooper's Mill Hotel,2016-10-19T05:14:26Z,2018-01-24T05:30:43Z,28.0525,4,112.21
8732,Best Western Cooper's Mill Hotel,2016-10-19T05:14:26Z,2018-01-24T05:30:43Z,29.79,4,119.16
8733,Best Western Cooper's Mill Hotel,2016-10-19T05:14:26Z,2018-01-24T05:30:43Z,16.92,3,50.76
8734,Best Western Cooper's Mill Hotel,2016-10-19T05:14:26Z,2018-01-24T05:30:43Z,32.9425,3,98.8275
8735,Best Western Cooper's Mill Hotel,2016-10-19T05:14:26Z,2018-01-24T05:30:43Z,27.3967,6,164.3802
8736,Hampton Inn & Suites St Louis at Forest Park,2015-09-13T03:41:26Z,2018-01-24T05:25:06Z,25.2133,3,75.6399
8737,Hampton Inn & Suites St Louis at Forest Park,2015-09-13T03:41:26Z,2018-01-24T05:25:06Z,30.87,3,92.61
8738,Hampton Inn & Suites St Louis at Forest Park,2015-09-13T03:41:26Z,2018-01-24T05:25:06Z,31.735,3,95.205
8739,Hampton Inn & Suites St Louis at Forest Park,2015-09-13T03:41:26Z,2018-01-24T05:25:06Z,34.2,3,102.6
8740,Hampton Inn & Suites St Louis at Forest Park,2015-09-13T03:41:26Z,2018-01-24T05:25:06Z,36.49,3,109.47
8741,Hampton Inn & Suites St Louis at Forest Park,2015-09-13T03:41:26Z,2018-01-24T05:25:06Z,42.5125,3,127.5375
8742,Hampton Inn & Suites St Louis at Forest Park,2015-09-13T03:41:26Z,2018-01-24T05:25:06Z,54.3733,4,217.4932
8743,Hampton Inn & Suites St Louis at Forest Park,2015-09-13T03:41:26Z,2018-01-24T05:25:06Z,49.7575,2,99.515
8744,Hampton Inn & Suites St Louis at Forest Park,2015-09-13T03:41:26Z,2018-01-24T05:25:06Z,44.405,2,88.81
8745,Hampton Inn & Suites St Louis at Forest Park,2015-09-13T03:41:26Z,2018-01-24T05:25:06Z,36.27,2,72.54
8746,Blackwater Inn Milton,2016-07-18T18:52:54Z,2018-01-24T05:20:36Z,33.155,2,66.31
8747,Blackwater Inn Milton,2016-07-18T18:52:54Z,2018-01-24T05:20:36Z,43.76,3,131.28
8748,Holiday Inn Express Ramsey-Mahwah,2015-11-23T18:32:29Z,2018-01-23T23:07:59Z,48.655,2,97.31
8749,Holiday Inn Express Ramsey-Mahwah,2015-11-23T18:32:29Z,2018-01-23T23:07:59Z,51.945,2,103.89
8750,"Country Inn & Suites By Carlson, Rocky Mount, NC",2016-12-13T04:53:50Z,2018-01-23T22:35:44Z,54.67,2,109.34
8751,Doubletree by Hilton Hotel Reading,2017-07-06T18:09:45Z,2018-01-23T19:56:43Z,57.31,2,114.62
8752,Doubletree by Hilton Hotel Reading,2017-07-06T18:09:45Z,2018-01-23T19:56:43Z,69.29,2,138.58
8753,Shore Hotel,2015-10-20T03:03:05Z,2018-01-23T06:01:42Z,83.55,3,250.65
8754,Shore Hotel,2015-10-20T03:03:05Z,2018-01-23T06:01:42Z,91.58,3,274.74
8755,Shore Hotel,2015-10-20T03:03:05Z,2018-01-23T06:01:42Z,116.42,2,232.84
8756,Shore Hotel,2015-10-20T03:03:05Z,2018-01-23T06:01:42Z,103.86,3,311.58
8757,Shore Hotel,2015-10-20T03:03:05Z,2018-01-23T06:01:42Z,91.95,4,367.8
8758,Shore Hotel,2015-10-20T03:03:05Z,2018-01-23T06:01:42Z,84.5,4,338
8759,Shore Hotel,2015-10-20T03:03:05Z,2018-01-23T06:01:42Z,91.12,4,364.48
8760,Shore Hotel,2015-10-20T03:03:05Z,2018-01-23T06:01:42Z,104.5,4,418
8761,Shore Hotel,2015-10-20T03:03:05Z,2018-01-23T06:01:42Z,106.33,6,637.98
8762,Shore Hotel,2015-10-20T03:03:05Z,2018-01-23T06:01:42Z,106.85,3,320.55
8763,Shore Hotel,2015-10-20T03:03:05Z,2018-01-23T06:01:42Z,113.35,4,453.4
8764,Shore Hotel,2015-10-20T03:03:05Z,2018-01-23T06:01:42Z,127.16,3,381.48
8765,Shore Hotel,2015-10-20T03:03:05Z,2018-01-23T06:01:42Z,155.43,2,310.86
8766,Shore Hotel,2015-10-20T03:03:05Z,2018-01-23T06:01:42Z,142.88,3,428.64
8767,Shore Hotel,2015-10-20T03:03:05Z,2018-01-23T06:01:42Z,99.9075,4,399.63
8768,Shore Hotel,2015-10-20T03:03:05Z,2018-01-23T06:01:42Z,63.2233,6,379.3398
8769,Shore Hotel,2015-10-20T03:03:05Z,2018-01-23T06:01:42Z,65.87,4,263.48
8770,Shore Hotel,2015-10-20T03:03:05Z,2018-01-23T06:01:42Z,57.0367,3,171.1101
8771,Shore Hotel,2015-10-20T03:03:05Z,2018-01-23T06:01:42Z,80.06,4,320.24
8772,Shore Hotel,2015-10-20T03:03:05Z,2018-01-23T06:01:42Z,122.71,2,245.42
8773,Shore Hotel,2015-10-20T03:03:05Z,2018-01-23T06:01:42Z,112.2825,2,224.565
8774,Shore Hotel,2015-10-20T03:03:05Z,2018-01-23T06:01:42Z,116.43,2,232.86
8775,Shore Hotel,2015-10-20T03:03:05Z,2018-01-23T06:01:42Z,149.19,2,298.38
8776,Shore Hotel,2015-10-20T03:03:05Z,2018-01-23T06:01:42Z,211.385,3,634.155
8777,Shore Hotel,2015-10-20T03:03:05Z,2018-01-23T06:01:42Z,211.385,2,422.77
8778,Shore Hotel,2015-10-20T03:03:05Z,2018-01-23T06:01:42Z,185.025,4,740.1
8779,Shore Hotel,2015-10-20T03:03:05Z,2018-01-23T06:01:42Z,201.67,3,605.01
8780,Shore Hotel,2015-10-20T03:03:05Z,2018-01-23T06:01:42Z,204.535,3,613.605
8781,Shore Hotel,2015-10-20T03:03:05Z,2018-01-23T06:01:42Z,201.775,4,807.1
8782,Shore Hotel,2015-10-20T03:03:05Z,2018-01-23T06:01:42Z,212.3767,2,424.7534
8783,Shore Hotel,2015-10-20T03:03:05Z,2018-01-23T06:01:42Z,282.99,2,565.98
8784,Shore Hotel,2015-10-20T03:03:05Z,2018-01-23T06:01:42Z,270.735,2,541.47
8785,Mohican Motel,2016-03-27T14:35:45Z,2018-01-23T05:58:37Z,287.85,2,575.7
8786,Hilton Garden Inn Columbus/Grove City,2016-11-05T19:12:38Z,2018-01-23T05:58:16Z,288.21,2,576.42
8787,Hilton Garden Inn Columbus/Grove City,2016-11-05T19:12:38Z,2018-01-23T05:58:16Z,297.42,2,594.84
8788,Hilton Garden Inn Columbus/Grove City,2016-11-05T19:12:38Z,2018-01-23T05:58:16Z,310.11,2,620.22
8789,Hilton Garden Inn Columbus/Grove City,2016-11-05T19:12:38Z,2018-01-23T05:58:16Z,354.57,4,1418.28
8790,Hilton Garden Inn Columbus/Grove City,2016-11-05T19:12:38Z,2018-01-23T05:58:16Z,313.21,3,939.63
8791,Hilton Garden Inn Columbus/Grove City,2016-11-05T19:12:38Z,2018-01-23T05:58:16Z,355.36,3,1066.08
8792,Hilton Garden Inn Columbus/Grove City,2016-11-05T19:12:38Z,2018-01-23T05:58:16Z,341.67,2,683.34
8793,Hilton Garden Inn Columbus/Grove City,2016-11-05T19:12:38Z,2018-01-23T05:58:16Z,336.49,3,1009.47
8794,Hilton Garden Inn Columbus/Grove City,2016-11-05T19:12:38Z,2018-01-23T05:58:16Z,354.22,3,1062.66
8795,Hilton Garden Inn Columbus/Grove City,2016-11-05T19:12:38Z,2018-01-23T05:58:16Z,354.22,3,1062.66
8796,Hilton Garden Inn Columbus/Grove City,2016-11-05T19:12:38Z,2018-01-23T05:58:16Z,339.08,2,678.16
8797,Best Western Adena Inn,2015-10-19T23:50:12Z,2018-01-23T05:58:15Z,348.95,3,1046.85
8798,TownePlace Suites Seattle Everett/Mukilteo,2016-12-15T19:39:17Z,2018-01-23T05:53:46Z,346.48,2,692.96
8799,TownePlace Suites Seattle Everett/Mukilteo,2016-12-15T19:39:17Z,2018-01-23T05:53:46Z,350.35,3,1051.05
8800,TownePlace Suites Seattle Everett/Mukilteo,2016-12-15T19:39:17Z,2018-01-23T05:53:46Z,359.5,2,719
8801,SpringHill Suites Paso Robles Atascadero,2016-12-15T19:37:00Z,2018-01-23T05:53:28Z,397.785,2,795.57
8802,Red Roof Inn Tallahassee,2016-11-07T18:17:30Z,2018-01-23T05:32:40Z,306.4,3,919.2
8803,Red Roof Inn Tallahassee,2016-11-07T18:17:30Z,2018-01-23T05:32:40Z,375.17,2,750.34
8804,Red Roof Inn Tallahassee,2016-11-07T18:17:30Z,2018-01-23T05:32:40Z,472.585,3,1417.755
8805,Red Roof Inn Tallahassee,2016-11-07T18:17:30Z,2018-01-23T05:32:40Z,380.83,2,761.66
8806,Red Roof Inn Tallahassee,2016-11-07T18:17:30Z,2018-01-23T05:32:40Z,315.075,3,945.225
8807,Red Roof Inn Tallahassee,2016-11-07T18:17:30Z,2018-01-23T05:32:40Z,510.4,2,1020.8
8808,Red Roof Inn Tallahassee,2016-11-07T18:17:30Z,2018-01-23T05:32:40Z,510.4,2,1020.8
8809,Red Roof Inn Tallahassee,2016-11-07T18:17:30Z,2018-01-23T05:32:40Z,577.9,3,1733.7
8810,Red Roof Inn Tallahassee,2016-11-07T18:17:30Z,2018-01-23T05:32:40Z,609.78,3,1829.34
8811,Pine Cone Motel,2015-10-21T17:42:35Z,2018-01-23T05:24:41Z,665.325,2,1330.65
8812,Viking Motel,2015-10-21T17:42:25Z,2018-01-23T05:24:39Z,679.965,3,2039.895
8813,Viking Motel,2015-10-21T17:42:25Z,2018-01-23T05:24:39Z,694.7133,4,2778.8532
8814,Viking Motel,2015-10-21T17:42:25Z,2018-01-23T05:24:39Z,133.13,4,532.52
8815,Travel Inn,2017-07-23T03:38:13Z,2018-01-23T05:24:29Z,94.805,4,379.22
8816,Econo Lodge,2016-03-23T04:01:39Z,2018-01-23T05:21:30Z,75.315,5,376.575
8817,Econo Lodge,2016-03-23T04:01:39Z,2018-01-23T05:21:30Z,70.97,4,283.88
8818,Courtyard Houston Hobby Airport,2017-04-02T04:35:57Z,2018-01-23T05:14:10Z,60.08,4,240.32
8819,Courtyard Houston Hobby Airport,2017-04-02T04:35:57Z,2018-01-23T05:14:10Z,60.19,3,180.57
8820,Quality Inn,2016-03-28T14:57:55Z,2018-01-23T05:12:56Z,64.8,4,259.2
8821,Quality Inn,2016-03-28T14:57:55Z,2018-01-23T05:12:56Z,90.21,4,360.84
8822,Quality Inn,2016-03-28T14:57:55Z,2018-01-23T05:12:56Z,99.22,4,396.88
8823,Economy Inn,2016-10-18T03:20:59Z,2018-01-22T05:46:16Z,122.63,7,858.41
8824,Red Roof Inn Salem,2016-05-26T10:20:22Z,2018-01-22T05:46:15Z,128.37,4,513.48
8825,Courtyard By Marriott Montvale,2016-03-23T04:10:03Z,2018-01-22T05:46:06Z,128.37,4,513.48
8826,Courtyard By Marriott Montvale,2016-03-23T04:10:03Z,2018-01-22T05:46:06Z,122.28,4,489.12
8827,Courtyard By Marriott Montvale,2016-03-23T04:10:03Z,2018-01-22T05:46:06Z,117.94,4,471.76
8828,Courtyard By Marriott Montvale,2016-03-23T04:10:03Z,2018-01-22T05:46:06Z,106.63,3,319.89
8829,Courtyard By Marriott Montvale,2016-03-23T04:10:03Z,2018-01-22T05:46:06Z,100.91,4,403.64
8830,Courtyard By Marriott Montvale,2016-03-23T04:10:03Z,2018-01-22T05:46:06Z,122.09,4,488.36
8831,Days Inn Wheelersburg Portsmouth,2016-05-16T23:01:29Z,2018-01-22T05:46:06Z,144.6275,2,289.255
8832,"Red Roof Inn Hagerstown Williamsport,",2016-11-15T04:44:54Z,2018-01-22T05:46:05Z,143.7433,2,287.4866
8833,"Red Roof Inn Hagerstown Williamsport,",2016-11-15T04:44:54Z,2018-01-22T05:46:05Z,199.82,3,599.46
8834,"Red Roof Inn Hagerstown Williamsport,",2016-11-15T04:44:54Z,2018-01-22T05:46:05Z,141.6775,3,425.0325
8835,Hotel Nichols,2016-05-05T12:43:32Z,2018-01-22T05:46:02Z,196.665,3,589.995
8836,Holiday Inn Hotel & Suites Tampa North-busch Gardens Area,2016-11-17T15:08:05Z,2018-01-22T05:45:56Z,226.51,3,679.53
8837,Holiday Inn Hotel & Suites Tampa North-busch Gardens Area,2016-11-17T15:08:05Z,2018-01-22T05:45:56Z,258.51,3,775.53
8838,Holiday Inn Hotel & Suites Tampa North-busch Gardens Area,2016-11-17T15:08:05Z,2018-01-22T05:45:56Z,276.14,6,1656.84
8839,Orcas Suites At Rosario,2016-03-23T04:21:08Z,2018-01-22T05:45:36Z,304.18,6,1825.08
8840,Orcas Suites At Rosario,2016-03-23T04:21:08Z,2018-01-22T05:45:36Z,294.95,5,1474.75
8841,Best Western Radford Inn,2016-05-08T22:45:02Z,2018-01-22T05:45:35Z,400,4,1600
8842,Best Western Radford Inn,2016-05-08T22:45:02Z,2018-01-22T05:45:35Z,262.05,2,524.1
8843,Best Western Radford Inn,2016-05-08T22:45:02Z,2018-01-22T05:45:35Z,250.75,3,752.25
8844,Best Western Radford Inn,2016-05-08T22:45:02Z,2018-01-22T05:45:35Z,250.75,3,752.25
8845,Red Roof Inn Rockford,2016-05-26T15:00:41Z,2018-01-22T05:45:27Z,274.08,3,822.24
8846,Red Roof Inn Rockford,2016-05-26T15:00:41Z,2018-01-22T05:45:27Z,282.68,2,565.36
8847,Red Roof Inn Rockford,2016-05-26T15:00:41Z,2018-01-22T05:45:27Z,294.26,2,588.52
8848,Red Roof Inn Rockford,2016-05-26T15:00:41Z,2018-01-22T05:45:27Z,300.11,3,900.33
8849,Red Roof Inn Rockford,2016-05-26T15:00:41Z,2018-01-22T05:45:27Z,325.34,2,650.68
8850,Red Roof Inn Rockford,2016-05-26T15:00:41Z,2018-01-22T05:45:27Z,302.24,2,604.48
8851,Red Roof Inn Rockford,2016-05-26T15:00:41Z,2018-01-22T05:45:27Z,377.22,7,2640.54
8852,Red Roof Inn Rockford,2016-05-26T15:00:41Z,2018-01-22T05:45:27Z,418.93,2,837.86
8853,Courtyard Oakland Airport,2016-05-19T13:17:24Z,2018-01-22T05:31:26Z,393.425,3,1180.275
8854,Celina Motel,2016-07-18T19:40:41Z,2018-01-22T05:30:50Z,380.815,3,1142.445
8855,Motel 6 Mason,2016-06-04T23:02:45Z,2018-01-22T05:30:40Z,600,3,1800
8856,Motel 6 Mason,2016-06-04T23:02:45Z,2018-01-22T05:30:40Z,600,3,1800
8857,Motel 6 Mason,2016-06-04T23:02:45Z,2018-01-22T05:30:40Z,590.685,6,3544.11
8858,Motel 6 Mason,2016-06-04T23:02:45Z,2018-01-22T05:30:40Z,590.685,4,2362.74
8859,Motel 6 Mason,2016-06-04T23:02:45Z,2018-01-22T05:30:40Z,697.78,4,2791.12
8860,Motel 6 Mason,2016-06-04T23:02:45Z,2018-01-22T05:30:40Z,743.585,3,2230.755
8861,Motel 6 Mason,2016-06-04T23:02:45Z,2018-01-22T05:30:40Z,757.66,3,2272.98
8862,Comfort Inn Suites,2015-11-06T08:04:56Z,2018-01-22T05:24:21Z,850,8,6800
8863,Comfort Inn Suites,2015-11-06T08:04:56Z,2018-01-22T05:24:21Z,316.68,2,633.36
8864,Comfort Inn Suites,2015-11-06T08:04:56Z,2018-01-22T05:24:21Z,315.1375,2,630.275
8865,Budget Inn,2016-04-03T12:16:25Z,2018-01-22T05:24:08Z,350,4,1400
8866,Sea Shore Motel,2016-08-02T22:53:36Z,2018-01-22T05:18:51Z,353.7375,5,1768.6875
8867,Sea Shore Motel,2016-08-02T22:53:36Z,2018-01-22T05:18:51Z,356.67,3,1070.01
8868,Sea Shore Motel,2016-08-02T22:53:36Z,2018-01-22T05:18:51Z,322.21,4,1288.84
8869,Sea Shore Motel,2016-08-02T22:53:36Z,2018-01-22T05:18:51Z,340.79,4,1363.16
8870,Sea Shore Motel,2016-08-02T22:53:36Z,2018-01-22T05:18:51Z,341.66,6,2049.96
8871,Sea Shore Motel,2016-08-02T22:53:36Z,2018-01-22T05:18:51Z,339.58,2,679.16
8872,Sea Shore Motel,2016-08-02T22:53:36Z,2018-01-22T05:18:51Z,349.44,2,698.88
8873,Sea Shore Motel,2016-08-02T22:53:36Z,2018-01-22T05:18:51Z,398,2,796
8874,Sea Shore Motel,2016-08-02T22:53:36Z,2018-01-22T05:18:51Z,398,4,1592
8875,Comfort Suites Airport,2016-05-23T08:03:21Z,2018-01-22T05:09:46Z,418.86,4,1675.44
8876,Super 8 Anderson,2017-07-06T23:57:01Z,2018-01-22T05:09:24Z,414.44,5,2072.2
8877,Best Western Plus Hawthorne Terrace Hotel,2016-11-14T15:17:38Z,2018-01-22T05:06:33Z,421.08,4,1684.32
8878,Best Western Plus Hawthorne Terrace Hotel,2016-11-14T15:17:38Z,2018-01-22T05:06:33Z,457.49,3,1372.47
8879,Best Western Plus Hawthorne Terrace Hotel,2016-11-14T15:17:38Z,2018-01-22T05:06:33Z,617.43,3,1852.29
8880,Best Western Plus Hawthorne Terrace Hotel,2016-11-14T15:17:38Z,2018-01-22T05:06:33Z,519.57,3,1558.71
8881,Best Western Designer Inn & Suites,2016-05-31T08:28:33Z,2018-01-22T05:06:01Z,655.56,3,1966.68
8882,Comfort Inn Corydon,2017-07-20T04:43:54Z,2018-01-21T05:56:18Z,693.68,4,2774.72
8883,Hotel Damici Ristorante,2016-03-25T04:42:25Z,2018-01-21T05:55:47Z,700,3,2100
8884,SpringHill Suites Chesapeake Greenbrier,2016-07-11T00:42:56Z,2018-01-21T05:50:07Z,652.002,3,1956.006
8885,Travelodge Inn And Suites Gardena CA,2015-10-21T17:38:52Z,2018-01-21T05:39:36Z,650.9875,2,1301.975
8886,Travelodge Inn And Suites Gardena CA,2015-10-21T17:38:52Z,2018-01-21T05:39:36Z,653.3475,2,1306.695
8887,Travelodge Inn And Suites Gardena CA,2015-10-21T17:38:52Z,2018-01-21T05:39:36Z,663.585,4,2654.34
8888,Days Inn Fayetteville,2016-03-23T04:28:20Z,2018-01-21T05:39:19Z,663.585,2,1327.17
8889,Days Inn Fayetteville,2016-03-23T04:28:20Z,2018-01-21T05:39:19Z,873.346,2,1746.692
8890,Relax Inn,2016-11-08T02:39:45Z,2018-01-21T05:38:52Z,894.75,5,4473.75
8891,The Green Tree Inn,2015-10-17T01:14:25Z,2018-01-21T05:36:57Z,917.24,3,2751.72
8892,The Green Tree Inn,2015-10-17T01:14:25Z,2018-01-21T05:36:57Z,953.74,2,1907.48
8893,The Green Tree Inn,2015-10-17T01:14:25Z,2018-01-21T05:36:57Z,971.6725,3,2915.0175
8894,Hampton Inn Bedford,2016-11-06T04:36:04Z,2018-01-21T05:36:46Z,1000,4,4000
8895,Hampton Inn Bedford,2016-11-06T04:36:04Z,2018-01-21T05:36:46Z,1050,3,3150
8896,Ramada Platte City KCI Airport,2016-03-31T03:49:51Z,2018-01-21T05:36:22Z,1200,3,3600
8897,Ramada Platte City KCI Airport,2016-03-31T03:49:51Z,2018-01-21T05:36:22Z,764.6675,3,2294.0025
8898,Ramada Platte City KCI Airport,2016-03-31T03:49:51Z,2018-01-21T05:36:22Z,998.26,2,1996.52
8899,Ramada Platte City KCI Airport,2016-03-31T03:49:51Z,2018-01-21T05:36:22Z,20.25,3,60.75
8900,Ramada Platte City KCI Airport,2016-03-31T03:49:51Z,2018-01-21T05:36:22Z,18,3,54
8901,Ramada Platte City KCI Airport,2016-03-31T03:49:51Z,2018-01-21T05:36:22Z,16.328,5,81.64
8902,Ramada Platte City KCI Airport,2016-03-31T03:49:51Z,2018-01-21T05:36:22Z,17.9632,3,53.8896
8903,Paola Best Western Htl,2016-05-05T12:48:14Z,2018-01-21T05:36:22Z,16.3325,3,48.9975
8904,Hampton Inn & Suites Woodstock Va,2016-06-07T20:46:09Z,2018-01-21T05:28:41Z,26.57,2,53.14
8905,Hampton Inn & Suites Woodstock Va,2016-06-07T20:46:09Z,2018-01-21T05:28:41Z,16.2975,3,48.8925
8906,Theater Motel,2016-02-26T13:31:21Z,2018-01-21T05:28:33Z,17.53,3,52.59
8907,Theater Motel,2016-02-26T13:31:21Z,2018-01-21T05:28:33Z,18.33,2,36.66
8908,Theater Motel,2016-02-26T13:31:21Z,2018-01-21T05:28:33Z,18.475,2,36.95
8909,Hampton Inn & Suites Rosemont Chicago O'hare,2016-03-24T11:38:58Z,2018-01-21T05:28:33Z,17.295,2,34.59
8910,"The Siena Hotel, Autograph Collection",2016-05-09T18:02:56Z,2018-01-21T05:28:10Z,18.39,3,55.17
8911,Baymont Inn & Suites Boone,2016-10-31T21:06:52Z,2018-01-21T05:28:08Z,17.9975,2,35.995
8912,Baymont Inn & Suites Boone,2016-10-31T21:06:52Z,2018-01-21T05:28:08Z,18.0775,3,54.2325
8913,Baymont Inn & Suites Boone,2016-10-31T21:06:52Z,2018-01-21T05:28:08Z,19.944,4,79.776
8914,Baymont Inn & Suites Boone,2016-10-31T21:06:52Z,2018-01-21T05:28:08Z,23.625,4,94.5
8915,Red Roof Inn Flint-bishop Airport,2016-11-03T15:07:34Z,2018-01-21T05:28:01Z,19.97,4,79.88
8916,Red Roof Inn Flint-bishop Airport,2016-11-03T15:07:34Z,2018-01-21T05:28:01Z,20.25,2,40.5
8917,Red Roof Inn Flint-bishop Airport,2016-11-03T15:07:34Z,2018-01-21T05:28:01Z,29.875,2,59.75
8918,Red Roof Inn Flint-bishop Airport,2016-11-03T15:07:34Z,2018-01-21T05:28:01Z,33.6,2,67.2
8919,Days Inn Ames,2016-10-14T14:57:37Z,2018-01-21T05:24:02Z,33,2,66
8920,Apple Tree Inn,2017-07-20T04:40:50Z,2018-01-21T05:23:52Z,33.25,8,266
8921,El Toro Motel,2015-10-21T17:41:34Z,2018-01-21T05:23:29Z,35.375,3,106.125
8922,Comfort Suites,2016-05-06T21:39:33Z,2018-01-21T05:23:15Z,54,4,216
8923,Econo Lodge,2016-10-26T21:22:03Z,2018-01-21T05:23:11Z,36,2,72
8924,Econo Lodge,2016-10-26T21:22:03Z,2018-01-21T05:23:11Z,20.586,2,41.172
8925,Econo Lodge,2016-10-26T21:22:03Z,2018-01-21T05:23:11Z,20.75,2,41.5
8926,Econo Lodge,2016-10-26T21:22:03Z,2018-01-21T05:23:11Z,21.855,2,43.71
8927,Residence Inn Macon,2016-12-15T19:41:28Z,2018-01-21T05:23:02Z,20.886,2,41.772
8928,Argosy Casino Hotel Spa,2016-05-26T14:31:12Z,2018-01-20T05:50:07Z,21.51,2,43.02
8929,Quality Inn Suites,2015-10-19T07:37:36Z,2018-01-20T05:49:23Z,22.5325,2,45.065
8930,Quality Inn Suites,2015-10-19T07:37:36Z,2018-01-20T05:49:23Z,24.6,2,49.2
8931,Hampton Inn Suites Lansing West,2015-10-24T00:12:30Z,2018-01-20T05:48:15Z,25,3,75
8932,SpringHill Suites Atlanta Buckhead,2016-12-15T19:39:39Z,2018-01-20T05:47:16Z,24.0442,3,72.1326
8933,SpringHill Suites Atlanta Buckhead,2016-12-15T19:39:39Z,2018-01-20T05:47:16Z,22.415,5,112.075
8934,Ponderosa Motel,2016-05-16T22:36:42Z,2018-01-20T05:31:44Z,21,2,42
8935,Ponderosa Motel,2016-05-16T22:36:42Z,2018-01-20T05:31:44Z,19,2,38
8936,Quality Inn Suites At Olympic National Park,2017-07-23T03:37:32Z,2018-01-20T05:31:43Z,18.6,4,74.4
8937,Hyatt Place San Antonio-Northwest/Medical Center,2016-10-31T21:41:09Z,2018-01-20T05:29:43Z,18.25,2,36.5
8938,Hyatt Place San Antonio-Northwest/Medical Center,2016-10-31T21:41:09Z,2018-01-20T05:29:43Z,20,2,40
8939,Hyatt Place San Antonio-Northwest/Medical Center,2016-10-31T21:41:09Z,2018-01-20T05:29:43Z,20,4,80
8940,Hyatt Place San Antonio-Northwest/Medical Center,2016-10-31T21:41:09Z,2018-01-20T05:29:43Z,21,2,42
